id;comment;label
748448_1;"I've modified the patch to name the function rep.normalize  If you think that my proposal is actually not enough ambitious for being called ""normalization"", do you prefer something like rep:toASCII, which may seem less universal ?";neutral
748448_2;I really think there is an added value with this function for Jackrabbit users, I personnally use it with every String-ordered query.;neutral
489104_1;No - unfortunately I do not have enough knowledge to digg into OpenJPA's code;neutral
963946_1;That is correct.;neutral
1355422_1;The build seems to have broken on 10.9 when the test was backported.;neutral
1355422_2;It only breaks if j14lib is not set.;neutral
1355422_3;The problem is that I changed the build script to use java14compile.classpath instead of java15compile.classpath for the new test when I backported it from 10.10.;neutral
1355422_4;I mistakenly thought 10.9 was supposed to work on Java 1.4 (in fact, the 10.9.1 release notes say it is supported, although we removed support for it after 10.8), and the build worked in my environment because I had j14lib set, and the test ran just fine on 1.4.;neutral
1355422_5;I'll post a patch that makes 10.9 compile the test against 1.5 instead of 1.4.;neutral
1355422_6;The patch that broke the build on 10.9, was also backported to 10.8.;neutral
1355422_7;However, on 10.8 it is correct to compile the test against 1.4, so that's not a problem.;neutral
589914_2;Here are the results of testing the latest attachment    http://issues.apache.org/jira/secure/attachment/12605661/MAPREDUCE-5538.6.patch   against trunk revision .;neutral
589914_4;The patch does not contain any @author tags.;neutral
237274_1;I still can't work out how to do this.;neutral
237274_2;Igor suggested moving the call to Component#onBeforeRenderChildren() inside Component#onBeforeRender(), but if I do that, I get an NPE in the ListView#renderItem() method even for basic code.;neutral
1068432_1;"Hmm, the suggested patch is not good for DRLVM, which handles ""-version"" normally.";neutral
1068432_2;What is the point to print only launcher version, after all?;neutral
715499_1;The following had serialVersionUID set for the 2.2 release.;neutral
715499_2;There have been no new ones added for 2.3.;neutral
715499_3;So when 2.3 is released, you shouldn't get the problems you've had from 2.1 to 2.2 for these files.;neutral
282276_1;Committed patch with workaround in revisions 1054027 and 1054030;neutral
768049_1;I attached our resolvers, sadly we have no file system resolvers, because our repository is hosted on a central server.;neutral
768049_2;Only the cache is a local filesystem resolver.;neutral
768049_3;"We are using this pattern ""${ivy.dir.pattern}/[revision]/[artifact].";neutral
768049_4;"[ext]"" so we should fullfil the requirements for the atomic operation.";neutral
768049_5;Is it planned to add the atomic feature to all resolvers?;neutral
1035388_1;I did some more messing around, and I was wrong about the FS stuff.;neutral
1035388_2;I deleted the local hbase directory and the problem went away.;neutral
1035388_3;Does this mean the migrate tool is busted for this version?;neutral
422798_1;Problem ensuing from source files inconsistency;neutral
355333_1;Patch with the fixes.;neutral
355333_2;Committing shortly.;neutral
1419726_1;Applying both patches results in clean tests (jdbc4 tests and derbyall modulo wisconsin noise).;neutral
1349886_1;Aha,, thanks for the information. That makes sense. Glad to hear that it helped! :);positive
959742_1;Yeah that one (TestAtomicOperation) has me worried a bit.;neutral
959742_2;That one has not failed in a *very* long.;neutral
959742_3;And new we've had two failures within a few days.;neutral
1717560_1;Patch integrated to trunk.;neutral
658544_1;Closed after release.;neutral
1208441_1;Doc update to correct FQCN.;neutral
677770_2;Simon, I'm going to get deletes working, tests passing using maps in the RT branch, then we can integrate.;neutral
677770_3;This'll probably be best.;neutral
677770_4;"Jason, I suggest you create a separate issue something like ""Integrate BytesRefHash in Realtime Branch"" and I will take care of it.";neutral
677770_5;I think this issue had a clear target to factor out the hash table out of TermsHashPerField and we should close it.;neutral
677770_6;lets use a new one to track the integration.;neutral
1417766_1;Thanks for looking into this Suresh.;positive
1417766_2;Now, I can see this from the traces too.;neutral
1417766_3;We are re-using the prepared statement after table t1 is dropped.;neutral
285591_1;"Completed: At revision: 520469   ";neutral
1472237_1;I believe this will be done only when the package name has to be changed due to backward incompatibilities.;neutral
526476_1;This is not new : we have the same type of behaviour when we switch languages...;neutral
1738716_1;Note: also change the use/effect of network connector dynamicOnly  - this flag had little effect but is now re-commissioned to indicate whether durable subs should be auto bridged (default) or whether they should be dynamic only.;neutral
1738716_2;There is no change to the default behavior.;neutral
428249_1;Fixed long ago.;neutral
428249_2;Deleting an entry now flushes the main page cache.;neutral
235124_1;the link you point to is not our official javadoc  our official javadoc is in the maven repo.;neutral
235124_2;if you want to view online there is a refreshed version here: wicketstuff.org/wicket13doc  for fragment see here  http://wicketstuff.org/wicket13doc/org/apache/wicket/markup/html/panel/Fragment.html;neutral
1152183_1;I would like to get some early comments on the changes I have made to the Namenode to support restarting within the same JVM.;neutral
1152183_2;There are still some debugging prints that will go away in the final submission.;neutral
853658_1;Oops, you're right, that makes sense.;neutral
853658_2;New patch that includes those changes.;neutral
1678342_2;In the future, I could just get around the issue by using relative symlinks for those files (I think).;neutral
938748_4;The patch does not contain any @author tags.;neutral
938748_6;The patch doesn't appear to include any new or modified tests.;neutral
938748_7;Please justify why no new tests are needed for this patch.;neutral
938748_8;Also please list what manual steps were performed to verify this patch.;neutral
938748_14;The javadoc tool did not generate any warning messages.;neutral
938748_16;The applied patch does not increase the total number of javac compiler warnings.;neutral
938748_18;The patch appears to introduce 1 new Findbugs (version 1.3.9) warnings.;neutral
938748_20;The applied patch does not increase the total number of release audit warnings.;neutral
938748_23;The mvn site goal succeeds with this patch.;neutral
938748_24;{color:green}+1 core tests{color}.;neutral
938748_25;The patch passed unit tests in .;neutral
1628828_1;Fxied and regression test written;neutral
694863_1;These 3 crashes happen while compiling DocumentWriter.invertDocument.;neutral
694863_2;It must be a bug in Sun's hotspot compiler.;neutral
694863_3;Has anyone opened an issue at http://bugs.sun.com yet?;neutral
694863_4;That method, which inverts a single document, was replaced with new code starting with 2.3, so it's possible you can workaround the bug by upgrading to 2.3 or 2.4.;neutral
694863_5;But it'd still be nice to get the actual hotspot bug fixed.;neutral
715464_1;"How about following the naming from Math.min() and Math.max(): public static Date min(Date date1, Date date2); public static Date max(Date date1, Date date2);  Alternatively, when I read 'Returnes [sic] the least recent (oldest)"", why not call the methods oldest() and newest()";neutral
514698_1;Improve patch : when the flexibleString is resolved, search fields on root context and parameters map.;neutral
1604507_1;Yes, but even for Java 5 a relative path to a directory with flattened dependencies would be shorter, wouldn't it?;neutral
997092_1;Committed to 0.92 and trunk.;neutral
1416147_1;And compatibility test also ....;neutral
736254_1;Murray, that is exactly what I am proposing - having a separate org.apache.jspwiki.api -package, and placing a number of existing manager classes into it as interfaces.;neutral
736254_2;"Or to be precise, a mostly equivalent set of APIs; JCR requires some modifications which would make it complicated to support the existing set of APIs - mainly because we need to carry state information in a WikiContext, which the old API signatures do not mostly support.";neutral
736254_3;I would also like us to start using WikiNames wherever useful.;neutral
736254_4;The idea behind this is largely the same as with our existing package structure - there is nothing technical in preventing *everything* to be in the org.apache.jspwiki -namespace (with no subpackages), but both aesthetics and experience tell us that it just makes sense to add subpackages to make class management easier.;neutral
736254_5;In the same vein, isolating the API interfaces into a separate package makes it a lot easier to manage than having everything dispersed around - e.g.;neutral
736254_6;if we want to create a jspwiki-api.jar, we only need to jar up the contents of a particular subdirectory.;neutral
736254_7;If the developer wants to know whether he is using any possibly unstable components, all he needs to do is to glance at the set of import statements on the top - if he's using other classes than org.apache.jspwiki.api.;neutral
736254_8;*, he knows that the classes are potentially unstable.;neutral
736254_9;In addition, it makes the committer's life easier, since there is an agreement by convention that the APIs inside *.api are not to be touched without common agreement, whereas anything outside of this package can be treated with more liberties.;neutral
